problem type,model,build@1,build@5,build@10,build@20,pass@1,pass@5,pass@10,pass@20,strict_pass@1,strict_pass@5,strict_pass@10,strict_pass@20,speedup@1,speedup@5,speedup@10,speedup@20,speedup_max@1,speedup_max@5,speedup_max@10,speedup_max@20,efficiency@1,efficiency@5,efficiency@10,efficiency@20,efficiency_max@1,efficiency_max@5,efficiency_max@10,efficiency_max@20
reduce,starcoder,1.0,1.0,1.0,1.0,0.132,0.2726224718253437,0.3379264033955068,0.4345178269328825,0.0,0.0,0.0,0.0,1.9843874111142827,8.131598853362995,8.130736739563073,8.129992231770203,2.087873620278881,8.488616707055758,8.488256578089837,8.487862205519331,0.0310060532986606,0.1270562320837968,0.127042761555673,0.1270311286214094,2.0688894248567173,8.398078747839518,8.397699028039888,8.397340420632467
scan,glm,0.4483024085294251,0.9260725536890598,0.9905368858488848,0.9997890612607132,0.0519999999999999,0.2097969543956289,0.3333125760199317,0.4649089771569276,0.0519999999999999,0.2097969543956289,0.3333125760199317,0.4649089771569276,0.8697728655556182,1.8068366676118623,2.3790243224442307,8.717008316963133,1.4063883400555175,3.2895620392253657,4.533904620537044,11.32212214642674,0.0135902010243065,0.0282318229314353,0.0371722550381911,0.1362032549525489,0.8302646307899462,2.2003878928769147,2.9026960521156537,5.556426206457726
scan,gpt5,0.9704183526954706,0.999998842937498,0.9999999999963718,1.0,0.796,0.9971083414621706,0.9999819297971658,0.999999999808067,0.796,0.9971083414621706,0.9999819297971658,0.999999999808067,192.26065776550965,18.68900044368503,15.39159802070238,12.234200542260693,1054.5266514314949,453.72718426841766,267.59601553506707,150.9019662380993,3.0040727775860883,0.2920156319325785,0.2404937190734746,0.1911593834728233,939.1374920295108,311.01483318784847,152.233585340214,70.17755994738899
scan,hpc-coder,0.9988165680473372,1.0,1.0,1.0,0.0139999999999999,0.0619391819520685,0.1066519171365571,0.1603098006037247,0.0139999999999999,0.0619391819520685,0.1066519171365571,0.1603098006037247,0.3800404845788815,0.0276623997592414,0.3800863934798723,4.180445330367697,0.9542326362998448,0.856740747021474,6.679628454098914,6.679628454098914,0.005938132571545,0.0004322249962381,0.005938849898123,0.0653194582869952,0.499670955791564,0.0358531246752452,0.4996715897282581,5.496380513707203
scan,magicoder,0.7717720635958145,0.9766700294779488,0.9975672273586254,0.999981038145252,0.2219999999999999,0.3208745035033694,0.4035786479572815,0.5003090970111422,0.0239999999999999,0.1095641588406684,0.1963258073111836,0.3196421521010246,2376.333046704269,2113.528617824894,1982.7502530276588,1801.3262784487908,2482.6138792884026,2306.9134339197053,2245.9583823616017,2140.6116843668174,37.13020385475421,33.02388465351397,30.98047270355717,28.14572310076236,2425.64002755304,2127.210898767121,1956.9946325137423,1737.4951827760704
scan,minimax,0.4379287420635775,0.7506991993397298,0.792205459545378,0.7997953842735194,0.1119999999999999,0.3152365332262239,0.4152166443404283,0.5235828081424857,0.1119999999999999,0.3152365332262239,0.4152166443404283,0.5235828081424857,0.7262793764168702,0.9868677868014212,0.9506808292069328,1.140362161304321,2.1913881534348407,3.989421809783526,3.891685758462704,7.078048738508161,0.0113481152565135,0.0154198091687722,0.0148543879563583,0.01781815877038,0.9863426407865444,1.4754421064287286,1.4260543824030307,2.917564423455031
scan,oss,0.9555660969510956,0.9999881124297476,0.9999999995286576,1.0,0.6479999999999999,0.8834426369735648,0.941101040121805,0.9852041064677292,0.6459999999999999,0.8827787819282665,0.94106588982761,0.9852040883852756,155.56448921750615,15.455925643300096,6.398163515643181,5.029376669988503,573.3600698789921,102.81353582339707,47.879057126215145,21.86216907394013,2.4306951440235336,0.2414988381765639,0.0999713049319247,0.0785840104685703,491.957494427412,95.46717515348875,42.95986168260172,13.66770632969953
scan,sonnet,0.7044625214917701,0.7977724948870608,0.7999767018364813,0.7999999979043279,0.5259999999999999,0.741680634453094,0.7886336477064655,0.7995930773939086,0.5259999999999999,0.741680634453094,0.7886336477064655,0.7995930773939086,1.1078950147640938,0.745831403103744,0.6721234390438249,0.5891614989309529,3.953290789760763,3.0936096613788795,2.866852856312102,2.669564896089473,0.0173108596056889,0.011653615673496,0.0105019287350597,0.0092056484207961,1.5586429542981557,1.1692040132154684,1.1119776922118196,1.100227046123969
scan,starcoder,0.9973240307339044,0.9999999999998196,1.0,1.0,0.006,0.0288002473716759,0.0546938775510204,0.0983797155225726,0.0,0.0,0.0,0.0,12183.117258726696,36549.35177618008,36549.35177618008,36549.35177618008,13143.443477618392,39430.330432855175,39430.330432855175,39430.330432855175,190.36120716760465,571.0836215028138,571.0836215028138,571.0836215028138,13111.966159659223,39335.89847897767,39335.89847897767,39335.89847897767
search,glm,0.5072810658695068,0.7916252718874576,0.7998600495032457,0.7999999675052726,0.1459999999999999,0.4270909600953784,0.5432118507321725,0.6478868560819899,0.1459999999999999,0.4270909600953784,0.5432118507321725,0.6478868560819899,0.3059203557594223,0.6333916688020421,1.0814773222515992,1.0809636424905142,1.7989055827974985,3.030271645996183,6.763338871900404,6.68708747245165,0.0047800055587409,0.0098967448250319,0.0168980831601812,0.0168900569139142,0.8642383983197697,1.533452770575542,2.7336098521545726,2.7273504964590214
